,name,wins,draws,losses,location,division,average_weight,average_opponent_weight,opp_points,bouts_fought,win by knockout,win by split decision,win by technical knockout,win by unanimous decision,sex,total_points
3064,Sergio Lopez,4.0,3.0,5.0,"USA, Nevada, Las Vegas",super bantam,116.22916666666667,116.52083333333333,5.0,12.0,0.0,1.0,0.0,1.0,male,25.333333333333336
3065,Patrick Mailata,3.0,0.0,0.0,"USA, Nevada, Las Vegas",heavy,285.875,257.125,5.0,3.0,1.0,0.0,1.0,1.0,male,35.0
3066,Jerhed Fenderson,4.0,0.0,12.0,"USA, Nevada, Las Vegas",light heavy,172.33823529411765,172.14705882352942,1.875,16.0,1.0,1.0,1.0,0.0,male,-34.131493506493506
3067,Czarina McCoy,3.0,0.0,0.0,"USA, Nevada, Las Vegas",super fly,115.1875,114.125,25.0,3.0,0.0,0.0,2.0,1.0,female,55.0
3068,Christopher Lovejoy,18.0,0.0,0.0,"USA, Nevada, Las Vegas",heavy,287.55555555555554,251.65277777777777,10.0,18.0,5.0,0.0,11.0,0.0,male,190.0
3069,Crystal Hoy,6.0,4.0,10.0,"USA, Nevada, Las Vegas",super fly,121.38157894736842,121.5657894736842,12.75,20.0,0.0,1.0,3.0,2.0,female,-5.870689655172414
3070,Lorissa Rivas Wallace,9.0,0.0,3.0,"USA, Nevada, Las Vegas",heavy,,,0.0,12.0,,,,,female,60.0
3071,Arturo Izquierdo,6.0,0.0,2.0,"USA, Nevada, Las Vegas",welter,152.65625,154.4375,1.875,8.0,0.0,1.0,2.0,2.0,male,46.275
3072,Cesar Quinonez,5.0,0.0,0.0,"USA, Nevada, Las Vegas",welter,139.95,139.65,6.0,5.0,0.0,0.0,3.0,1.0,male,56.0
3073,Muhsin Cason,5.0,0.0,0.0,"USA, Nevada, Las Vegas",cruiser,195.2,205.4,0.0,5.0,0.0,0.0,3.0,2.0,male,50.0
3074,Alexis Espino,4.0,0.0,0.0,"USA, Nevada, Las Vegas",super middle,165.125,162.3125,0.0,4.0,1.0,0.0,2.0,1.0,male,42.0
3075,Antonio Johnson,7.0,1.0,3.0,"USA, Nevada, Las Vegas",heavy,346.5625,245.925,5.454545454545454,11.0,2.0,1.0,3.0,1.0,male,50.45454545454545
3076,Bowe Van Dam,4.0,0.0,1.0,"USA, Nevada, Las Vegas",super middle,157.45,157.8,3.0,5.0,1.0,0.0,0.0,2.0,male,33.0
3077,Eryk Apresyan,3.0,0.0,0.0,"USA, Nevada, Las Vegas",welter,151.75,151.33333333333334,10.0,3.0,1.0,0.0,2.0,0.0,male,40.0
3078,Christian Thomas,10.0,0.0,0.0,"USA, Nevada, Las Vegas",cruiser,176.8,181.15,3.0,10.0,2.0,0.0,4.0,2.0,male,103.0
3079,Fahd Berkaoui,5.0,0.0,1.0,"USA, Nevada, Las Vegas",light heavy,162.0,160.75,17.5,6.0,0.0,0.0,4.0,0.0,male,57.5
3080,Craig Parker,6.0,0.0,0.0,"USA, Nevada, Las Vegas",cruiser,184.04166666666666,184.41666666666666,0.0,6.0,4.0,0.0,2.0,0.0,male,60.0
3081,Mikayla Nebel,2.0,0.0,8.0,"USA, Nevada, Las Vegas",bantam,119.45,118.85,13.5,10.0,0.0,0.0,0.0,2.0,female,-46.5
3082,Nadia Meknouzi,4.0,0.0,0.0,"USA, Nevada, Las Vegas",heavy,203.375,209.4375,0.0,4.0,0.0,0.0,3.0,0.0,female,40.0
3083,Ryan Picou,3.0,1.0,13.0,"USA, Nevada, Las Vegas",super light,137.921875,137.38235294117646,1.7647058823529411,17.0,0.0,0.0,0.0,3.0,male,-93.23529411764706
3084,Joseph Jones,4.0,0.0,6.0,"USA, Nevada, Las Vegas",heavy,207.65,236.7,1.5,10.0,1.0,1.0,1.0,0.0,male,-18.34
3085,Timothy Lee,4.0,0.0,1.0,"USA, Nevada, Las Vegas",super welter,151.05,149.75,6.0,5.0,3.0,0.0,0.0,1.0,male,36.0
3086,Joey Borrero,2.0,0.0,0.0,"USA, Nevada, Las Vegas",unknown,141.5,140.5,0.0,2.0,0.0,0.0,0.0,0.0,male,20.0
3087,Joshua Parrott,2.0,0.0,0.0,"USA, Nevada, Las Vegas",heavy,253.5,217.75,7.5,2.0,0.0,0.0,0.0,0.0,male,27.5
3088,Cody Chase Clark,2.0,0.0,0.0,"USA, Nevada, Las Vegas",middle,156.5,156.5,0.0,2.0,2.0,0.0,0.0,0.0,male,20.0
3089,Daquan Mays,3.0,0.0,1.0,"USA, Nevada, Las Vegas",super light,136.3125,138.1875,3.75,4.0,1.0,0.0,0.0,2.0,male,23.75
3090,Rynell Griffin,8.0,2.0,42.0,"USA, Nevada, Las Vegas",welter,139.36274509803923,138.24019607843138,6.0576923076923075,52.0,1.0,1.0,1.0,5.0,male,-323.9423076923077
3091,Domenik Bryan,2.0,0.0,0.0,"USA, Nevada, Las Vegas",welter,148.125,148.875,0.0,2.0,1.0,0.0,0.0,1.0,male,20.0
3092,Michael Williams,2.0,0.0,1.0,"USA, Nevada, Las Vegas",welter,145.5,144.0,0.0,3.0,0.0,0.0,1.0,1.0,male,10.0
3093,Victor Giovanne Guerrero,1.0,0.0,0.0,"USA, Nevada, Las Vegas",super welter,153.25,154.75,0.0,1.0,1.0,0.0,0.0,0.0,male,10.0
3094,Jorge Rivaldo Flores,2.0,0.0,0.0,"USA, Nevada, Las Vegas",super bantam,116.375,116.25,0.0,2.0,0.0,0.0,0.0,2.0,male,20.0
3095,Garrard Williams,0.0,1.0,4.0,"USA, Nevada, Las Vegas",cruiser,185.35,190.6,0.0,5.0,0.0,0.0,0.0,0.0,male,-35.0
3096,David Sample,0.0,0.0,2.0,"USA, Nevada, Las Vegas",super feather,131.5,131.875,0.0,2.0,0.0,0.0,0.0,0.0,male,-20.0
3097,Alejandro Higuera,0.0,1.0,2.0,"USA, Nevada, Las Vegas",light,127.75,128.58333333333334,20.0,3.0,0.0,0.0,0.0,0.0,male,5.0
3098,Jorge Soto,0.0,0.0,6.0,"USA, Nevada, Las Vegas",welter,141.25,140.04166666666666,2.5,6.0,0.0,0.0,0.0,0.0,male,-57.5
3099,Patrick Gutierrez,0.0,0.0,9.0,"USA, Nevada, Las Vegas",feather,127.97222222222223,127.72222222222223,3.3333333333333335,9.0,0.0,0.0,0.0,0.0,male,-86.66666666666667
3100,Andre Kennedy,0.0,0.0,3.0,"USA, Nevada, Las Vegas",super light,125.16666666666667,127.58333333333333,0.0,3.0,0.0,0.0,0.0,0.0,male,-30.0
3101,Justin Kehoe,0.0,0.0,1.0,"USA, Nevada, Las Vegas",heavy,233.75,242.5,15.0,1.0,0.0,0.0,0.0,0.0,male,5.0
3102,Uriel Gonzalez,3.0,1.0,6.0,"USA, Arizona, Welton",welter,148.75,148.58333333333334,1.5,10.0,1.0,0.0,2.0,0.0,male,-23.5
3103,Tommy Browne,41.0,2.0,7.0,"USA, Nevada, Blue Diamond",super welter,139.79166666666666,139.71875,15.9,50.0,6.0,1.0,9.0,21.0,male,365.9
3104,Thomas Turner,5.0,0.0,9.0,"USA, Idaho, Caldwell",super middle,164.75,164.71153846153845,5.357142857142857,14.0,1.0,1.0,3.0,0.0,male,-13.142857142857146
3105,Javier Eduardo Rivera,1.0,0.0,3.0,"USA, Arizona, Yuma",welter,145.5625,145.1875,18.75,4.0,0.0,0.0,0.0,1.0,male,-1.25
3106,Issac Camarillo,3.0,2.0,1.0,"USA, Arizona, Yuma",light,128.08333333333334,128.33333333333334,2.5,6.0,1.0,0.0,0.0,2.0,male,32.5
3107,Alex Garcia,3.0,0.0,1.0,"USA, Arizona, Yuma",super welter,154.25,151.5,26.25,4.0,0.0,0.0,1.0,2.0,male,46.25
3108,Allen Nevarez,2.0,0.0,2.0,"USA, Arizona, Yuma",feather,129.16666666666666,129.58333333333334,0.0,4.0,1.0,0.0,0.0,1.0,male,0.0
3109,Alejandro Camarillo,1.0,0.0,0.0,"USA, Arizona, Yuma",feather,124.5,125.75,75.0,1.0,0.0,0.0,0.0,0.0,male,85.0
3110,Jose Galaviz,1.0,0.0,0.0,"USA, Arizona, Yuma",heavy,244.75,213.75,0.0,1.0,0.0,0.0,0.0,0.0,male,10.0
3111,Anthony Clark,8.0,0.0,0.0,"USA, Arizona, San Luis",light fly,110.4375,113.5,1.875,8.0,1.0,1.0,5.0,1.0,male,81.875
3112,Alfredo Banez,4.0,0.0,2.0,"USA, Arizona, San Luis",bantam,115.6875,114.5625,0.0,6.0,0.0,0.0,2.0,2.0,male,20.0
3113,Bernardo Marquez,11.0,1.0,4.0,"USA, California, Imperial Valley",heavy,228.35714285714286,237.28571428571428,11.25,16.0,2.0,0.0,6.0,2.0,male,86.25
3114,Patrick Ferguson,15.0,1.0,2.0,"USA, Washington, Spokane",cruiser,198.88235294117646,199.96875,8.333333333333334,18.0,3.0,0.0,8.0,3.0,male,161.90476190476193
3115,Antonio Tessitore,0.0,0.0,1.0,"USA, Washington, Spokane",unknown,149.0,149.0,0.0,1.0,0.0,0.0,0.0,0.0,male,-10.0
3116,Esteban Garcia,13.0,0.0,0.0,"USA, California, Brawley",welter,152.3846153846154,152.69230769230768,16.153846153846153,13.0,1.0,2.0,4.0,5.0,male,171.65384615384616
3117,Andy Ruiz Jr,33.0,0.0,1.0,"USA, California, Imperial",heavy,,,0.0,34.0,,,,,male,320.0
3118,Diego Demara,2.0,0.0,0.0,"USA, California, Calexico",bantam,115.625,116.875,0.0,2.0,0.0,0.0,0.0,2.0,male,24.0
3119,Jazmin Valverde Medina,2.0,0.0,1.0,"USA, California, Calexico",super fly,110.08333333333333,110.33333333333333,0.0,3.0,0.0,0.0,2.0,0.0,female,10.0
3120,Saul Castro,5.0,0.0,1.0,"USA, California, El Centro",heavy,297.85,243.8,2.5,6.0,2.0,0.0,2.0,1.0,male,42.5
3121,Angel Munoz,2.0,0.0,0.0,"USA, California, El Centro",light,140.0,137.25,0.0,2.0,0.0,0.0,1.0,0.0,male,20.0
3122,Anthony Gronich,2.0,0.0,0.0,"USA, California, El Centro",super light,137.25,140.25,0.0,2.0,1.0,0.0,1.0,0.0,male,20.0
3123,Adrian Ochoa,0.0,0.0,1.0,"USA, California, El Centro",middle,160.0,160.5,0.0,1.0,0.0,0.0,0.0,0.0,male,-10.0
3124,Alfredo Angulo,26.0,0.0,7.0,"USA, California, Coachella",super middle,156.52272727272728,156.1590909090909,11.818181818181818,33.0,9.0,2.0,11.0,1.0,male,424.32254228329805
3125,Amilcar Vidal,9.0,0.0,0.0,"USA, California, Coachella",middle,159.0,159.4375,3.3333333333333335,9.0,6.0,0.0,2.0,1.0,male,93.33333333333333
3126,Sebastian Fundora,13.0,1.0,0.0,"USA, California, Coachella",super welter,,,0.0,14.0,,,,,male,135.0
3127,Anthony Reyes,7.0,0.0,0.0,"USA, California, Coachella",super bantam,120.10714285714286,119.28571428571429,4.285714285714286,7.0,4.0,0.0,1.0,2.0,male,81.57142857142858
3128,Luis Arcon,9.0,0.0,0.0,"USA, California, Coachella",super light,139.33333333333334,140.5,18.333333333333332,9.0,2.0,0.0,6.0,0.0,male,108.33333333333333
3129,Manuel Flores,8.0,0.0,0.0,"USA, California, Coachella",super bantam,118.10714285714286,116.82142857142857,1.875,8.0,1.0,0.0,4.0,3.0,male,81.875
3130,Rommel Caballero,5.0,0.0,0.0,"USA, California, Coachella",light,131.8,133.1,0.0,5.0,3.0,0.0,1.0,1.0,male,50.0
3131,Murodjon Akhmadaliev,7.0,0.0,0.0,"USA, California, Indio",super bantam,124.89285714285714,125.17857142857143,17.142857142857142,7.0,2.0,0.0,4.0,1.0,male,114.82285714285715
3132,Israil Madrimov,4.0,0.0,0.0,"USA, California, Indio",super welter,,,0.0,4.0,,,,,male,40.0
3133,Bektemir Melikuziev,3.0,0.0,0.0,"USA, California, Indio",light heavy,173.5,170.66666666666666,40.0,3.0,2.0,0.0,1.0,0.0,male,77.0
3134,Elias Joaquino,12.0,2.0,5.0,"USA, California, Indio",fly,110.36842105263158,110.30263157894737,9.473684210526315,19.0,1.0,2.0,5.0,4.0,male,89.47368421052632
3135,Javier Padilla,7.0,1.0,0.0,"USA, California, Indio",super bantam,122.34375,121.3125,3.75,8.0,4.0,0.0,1.0,2.0,male,78.75
3136,Jose Rodriguez,9.0,0.0,1.0,"USA, California, Indio",super light,142.475,142.275,15.0,10.0,3.0,0.0,0.0,5.0,male,98.9
3137,Jaudiel Zepeda,13.0,1.0,28.0,"USA, California, Indio",heavy,178.59285714285716,180.7642857142857,10.357142857142858,42.0,5.0,0.0,5.0,3.0,male,-119.04285714285714
3138,David Figueroa,6.0,0.0,1.0,"USA, California, Indio",welter,142.82142857142858,143.32142857142858,12.857142857142858,7.0,1.0,0.0,3.0,2.0,male,62.85714285714286
3139,Brandun Lee,17.0,0.0,0.0,"USA, California, La Quinta",welter,143.05,142.71666666666667,16.764705882352942,17.0,5.0,0.0,9.0,2.0,male,186.76470588235293
3140,Darnell Price,2.0,0.0,0.0,"USA, California, Desert Hot Springs",cruiser,194.5,199.0,0.0,2.0,0.0,0.0,0.0,2.0,male,20.0
3141,Jose Tito Sanchez,4.0,0.0,0.0,"USA, California, Cathedral City",feather,126.75,126.25,15.0,4.0,3.0,0.0,0.0,1.0,male,55.0
3142,Darren Hughes,2.0,0.0,5.0,"USA, California, Cathedral City",middle,,,0.0,7.0,,,,,male,-30.0
3143,Justin Milani,2.0,0.0,6.0,"USA, Oregon, Pendleton",cruiser,193.90625,194.3125,0.0,8.0,0.0,0.0,1.0,1.0,male,-40.0
3144,Denis Shafikov,40.0,2.0,4.0,"USA, California, Big Bear",light,139.09146341463415,138.675,11.41304347826087,46.0,3.0,1.0,11.0,17.0,male,519.4630434782609
3145,Serhii Bohachuk,16.0,0.0,0.0,"USA, California, Big Bear",super welter,,,0.0,16.0,,,,,male,160.0
3146,Konstantin Ponomarev,34.0,0.0,2.0,"USA, California, Big Bear",super welter,148.19444444444446,,0.0,36.0,0.0,0.0,0.0,0.0,male,320.0
3147,Ruslan Madiyev,13.0,0.0,1.0,"USA, California, Big Bear",super light,137.80769230769232,138.69230769230768,12.857142857142858,14.0,2.0,0.0,3.0,8.0,male,132.85714285714286
3148,Luis Alvarado,1.0,0.0,0.0,"USA, Washington, Pasco",light,129.5,129.75,0.0,1.0,0.0,0.0,0.0,1.0,male,10.0
3149,Roman Avetisyan,0.0,0.0,3.0,"USA, Washington, Pasco",super middle,170.16666666666666,169.75,5.0,3.0,0.0,0.0,0.0,0.0,male,-25.0
3150,Rocco Santomauro,18.0,0.0,1.0,"USA, California, Apple Valley",super fly,,,0.0,19.0,,,,,male,170.0
3151,Tony Lopez,1.0,0.0,0.0,"USA, California, Yucaipa",heavy,244.0,198.0,0.0,1.0,0.0,0.0,0.0,0.0,male,10.0
3152,Alexandro Alvarez,0.0,0.0,2.0,"USA, Oregon, Hermiston",cruiser,180.25,179.75,0.0,2.0,0.0,0.0,0.0,0.0,male,-20.0
3153,Jared Torgeson,1.0,0.0,3.0,"USA, Washington, Moses Lake",heavy,212.875,220.75,0.0,4.0,0.0,0.0,0.0,0.0,male,-20.0
3154,Fernando Fuentes,14.0,1.0,8.0,"USA, California, Hemet",feather,123.78260869565217,124.5,7.173913043478261,23.0,1.0,0.0,3.0,9.0,male,116.38641304347826
3155,Michael Ortiz,0.0,0.0,1.0,"USA, California, Hemet",feather,125.75,125.25,0.0,1.0,0.0,0.0,0.0,0.0,male,-10.0
3156,Joshua Conley,16.0,1.0,3.0,"USA, California, San Bernardino",super welter,157.425,156.425,8.25,20.0,5.0,1.0,6.0,4.0,male,143.25
3157,Leo Ruiz Acevedo,6.0,0.0,0.0,"USA, California, San Bernardino",middle,150.875,153.16666666666666,7.5,6.0,4.0,0.0,0.0,2.0,male,70.3
3158,Esteban Munoz,1.0,0.0,0.0,"USA, California, San Bernardino",welter,145.0,147.0,0.0,1.0,1.0,0.0,0.0,0.0,male,10.0
3159,Daniel Cruz,3.0,0.0,0.0,"USA, California, San Bernardino",super light,138.0,137.625,0.0,3.0,1.0,0.0,0.0,2.0,male,30.0
3160,David Angeles,1.0,0.0,1.0,"USA, California, San Bernardino",super feather,128.125,128.375,7.5,2.0,0.0,0.0,0.0,1.0,male,8.5
3161,Greg Baca,0.0,0.0,7.0,"USA, California, San Bernardino",welter,153.53571428571428,153.42857142857142,0.0,7.0,0.0,0.0,0.0,0.0,male,-70.0
3162,May Garduno,0.0,0.0,3.0,"USA, California, San Bernardino",bantam,118.66666666666667,117.0,0.0,3.0,0.0,0.0,0.0,0.0,male,-30.0
3163,Juan Jose Barajas,10.0,0.0,0.0,"USA, California, Victorville",super middle,171.27272727272728,172.54545454545453,13.5,10.0,4.0,0.0,3.0,2.0,male,174.72222222222223
3164,Rowdy Legend Montgomery,6.0,1.0,2.0,"USA, California, Victorville",middle,156.58333333333334,156.97222222222223,3.3333333333333335,9.0,1.0,0.0,3.0,1.0,male,60.17948717948718
3165,Sean Garcia,5.0,0.0,0.0,"USA, California, Victorville",feather,123.65,122.45,9.0,5.0,0.0,0.0,1.0,3.0,male,59.0
3166,Anthony Franco,4.0,1.0,1.0,"USA, California, Redlands",welter,150.83333333333334,150.75,2.5,6.0,0.0,0.0,0.0,2.0,male,42.5
3167,Raiden Jace Martinez,5.0,0.0,0.0,"USA, California, Adelanto",middle,153.25,153.9,0.0,5.0,2.0,0.0,2.0,0.0,male,50.0
3168,Noe Larios Jr,10.0,0.0,0.0,"USA, California, Ramona",super middle,163.35,162.375,6.0,10.0,2.0,0.0,3.0,5.0,male,106.0
3169,Mikey Garcia,39.0,0.0,1.0,"USA, California, Moreno Valley",welter,,,0.0,40.0,,,,,male,380.0
3170,Luis Coria,12.0,0.0,2.0,"USA, California, Moreno Valley",light,127.71428571428571,127.78571428571429,9.642857142857142,14.0,4.0,0.0,3.0,5.0,male,109.64285714285714
3171,Kevin Hoskins,7.0,0.0,4.0,"USA, California, Moreno Valley",super light,129.13636363636363,129.38636363636363,15.0,11.0,2.0,1.0,3.0,1.0,male,45.0
3172,Manuel Mendez,16.0,3.0,6.0,"USA, California, Colton",super light,138.07291666666666,137.63541666666666,7.8,25.0,7.0,0.0,3.0,3.0,male,123.13333333333333
3173,Jerry Perez,11.0,0.0,0.0,"USA, California, Oak Hills",super feather,129.04545454545453,130.0909090909091,17.727272727272727,11.0,6.0,0.0,2.0,3.0,male,138.18881118881117
3174,Mike Danny Sanchez,6.0,0.0,0.0,"USA, California, Colton",light,132.45833333333334,132.41666666666666,12.5,6.0,0.0,0.0,2.0,4.0,male,76.5
3175,Jose Perez,7.0,1.0,1.0,"USA, California, Oak Hills",feather,125.22222222222223,126.66666666666667,6.666666666666667,9.0,0.0,0.0,1.0,3.0,male,71.66666666666667
3176,Willie James Perkins,2.0,0.0,1.0,"USA, California, Colton",super bantam,119.75,119.75,15.0,3.0,1.0,0.0,0.0,1.0,male,25.0
3177,Antonio DeMarco,33.0,1.0,8.0,"USA, California, Lakeside",welter,136.53571428571428,137.3716216216216,8.928571428571429,42.0,4.0,1.0,19.0,7.0,male,380.24272237196766
3178,Ricardo Rafael Sandoval,16.0,0.0,1.0,"USA, California, Rialto",fly,114.61764705882354,114.8970588235294,8.823529411764707,17.0,5.0,1.0,5.0,4.0,male,208.99019607843138
3179,Jorge Marron Jr,16.0,0.0,1.0,"USA, California, Lakeside",welter,140.59375,139.421875,7.0588235294117645,17.0,0.0,0.0,5.0,10.0,male,157.05882352941177
3180,Saul Eduardo Hernandez,14.0,1.0,15.0,"USA, California, Lakeside",super bantam,119.11607142857143,119.78571428571429,5.0,30.0,2.0,1.0,6.0,4.0,male,27.68
3181,Adrian Corona,7.0,0.0,0.0,"USA, California, Rialto",super feather,129.53571428571428,129.92857142857142,6.428571428571429,7.0,1.0,1.0,0.0,5.0,male,78.71428571428572
3182,Oscar Torrez,7.0,0.0,0.0,"USA, California, Rialto",heavy,212.78571428571428,247.10714285714286,2.142857142857143,7.0,4.0,0.0,0.0,3.0,male,72.14285714285714
3183,Darious Harris,6.0,0.0,0.0,"USA, California, Rialto",super welter,155.58333333333334,157.54166666666666,2.5,6.0,0.0,0.0,2.0,3.0,male,62.5
3184,Antonio Pulido,1.0,0.0,0.0,"USA, California, Rialto",feather,124.5,123.5,0.0,1.0,1.0,0.0,0.0,0.0,male,10.0
3185,Fernando Bahena,1.0,0.0,0.0,"USA, California, Rialto",fly,111.0,110.25,0.0,1.0,0.0,0.0,0.0,0.0,male,10.0
3186,Juan Carlos Diaz,7.0,0.0,17.0,"USA, California, Lakeside",welter,148.97727272727272,149.58928571428572,2.5,24.0,1.0,0.0,5.0,1.0,male,-97.5
3187,Roberto Meza,12.0,1.0,2.0,"USA, California, Temecula",super feather,128.08333333333334,128.11666666666667,10.0,15.0,3.0,1.0,1.0,5.0,male,115.0
3188,Jorge Gonzales,1.0,1.0,2.0,"USA, California, Temecula",middle,155.66666666666666,156.25,7.5,4.0,0.0,0.0,0.0,1.0,male,2.5
3189,Josesito Lopez,37.0,0.0,8.0,"USA, California, Riverside",welter,138.7336956521739,,0.0,45.0,0.0,0.0,0.0,0.0,male,290.0
3190,Mauricio Herrera,24.0,0.0,9.0,"USA, California, Riverside",welter,143.0530303030303,,0.0,33.0,0.0,0.0,0.0,0.0,male,150.0
3191,Joseph Landeros,16.0,0.0,0.0,"USA, California, Riverside",feather,,,0.0,16.0,,,,,male,160.0
3192,Saul Rodriguez,23.0,1.0,1.0,"USA, California, Riverside",light,130.4375,130.625,6.6,25.0,8.0,1.0,8.0,5.0,male,251.96363636363637
3193,Alexander Flores,17.0,1.0,2.0,"USA, California, Rowland Heights",heavy,226.86904761904762,232.6875,15.75,20.0,8.0,0.0,5.0,2.0,male,195.32072368421052
3194,Brandon Glanton,11.0,0.0,0.0,"USA, California, Riverside",cruiser,197.1590909090909,214.79545454545453,2.727272727272727,11.0,2.0,0.0,6.0,1.0,male,132.1831550802139
3195,Abraham Lopez,10.0,1.0,3.0,"USA, California, Rowland Heights",welter,141.30357142857142,140.92857142857142,10.714285714285714,14.0,2.0,0.0,0.0,7.0,male,85.71428571428571
3196,Humberto Galindo,12.0,1.0,0.0,"USA, California, Riverside",super feather,128.48076923076923,129.23076923076923,3.4615384615384617,13.0,4.0,0.0,5.0,3.0,male,128.46153846153845
3197,Jorge Perez,19.0,1.0,6.0,"USA, California, Riverside",super feather,120.625,120.77884615384616,4.038461538461538,26.0,8.0,1.0,0.0,8.0,male,139.03846153846155
3198,Sergio Gonzalez,3.0,0.0,0.0,"USA, California, Riverside",light,136.16666666666666,136.66666666666666,10.0,3.0,2.0,0.0,0.0,1.0,male,40.0
3199,Luis Vielmas,5.0,0.0,0.0,"USA, California, Bloomington",light fly,107.8125,108.8125,0.0,5.0,1.0,0.0,2.0,2.0,male,50.0
3200,Robert Rodriguez,6.0,0.0,0.0,"USA, California, Riverside",bantam,116.25,115.0,5.0,6.0,2.0,0.0,1.0,3.0,male,87.0
3201,Fernando Diaz,5.0,1.0,1.0,"USA, California, Bloomington",super fly,113.875,114.29166666666667,6.428571428571429,7.0,0.0,0.0,1.0,4.0,male,55.42857142857143
3202,Xavier Caban,6.0,0.0,0.0,"USA, California, Riverside",light,136.4375,138.25,17.5,6.0,2.0,0.0,2.0,0.0,male,79.5
3203,David Ortiz,2.0,0.0,0.0,"USA, California, Bloomington",super light,138.0,143.875,15.0,2.0,1.0,0.0,0.0,1.0,male,35.0
3204,Jose Ramon Torres,6.0,1.0,0.0,"USA, California, Riverside",light,131.71875,131.125,4.285714285714286,7.0,0.0,0.0,4.0,1.0,male,69.28571428571429
3205,Kirtius Crosby,1.0,0.0,0.0,"USA, California, Riverside",super welter,150.0,147.75,15.0,1.0,0.0,0.0,0.0,1.0,male,25.0
3206,Donte Stubbs,5.0,0.0,0.0,"USA, California, Riverside",middle,159.4,162.3,3.0,5.0,1.0,1.0,0.0,2.0,male,54.375
3207,Izaac Colunga,3.0,0.0,0.0,"USA, California, Riverside",super feather,128.58333333333334,127.25,0.0,3.0,2.0,0.0,0.0,1.0,male,30.0
3208,Andra McGowan,2.0,0.0,0.0,"USA, California, Riverside",super welter,155.75,158.625,0.0,2.0,1.0,0.0,0.0,0.0,male,20.0
3209,Raymond Hurtado,2.0,0.0,0.0,"USA, California, Riverside",middle,151.625,151.625,0.0,2.0,1.0,0.0,0.0,1.0,male,20.0
3210,Cameron Christopher,2.0,1.0,1.0,"USA, California, Riverside",super welter,152.3125,152.9375,0.0,4.0,0.0,0.0,0.0,2.0,male,15.0
3211,Felix Soria,1.0,0.0,0.0,"USA, California, Riverside",super welter,150.0,147.25,0.0,1.0,0.0,0.0,0.0,1.0,male,10.0
3212,Celiel Castillo,0.0,0.0,8.0,"USA, California, Riverside",super feather,132.5,130.5625,0.0,8.0,0.0,0.0,0.0,0.0,male,-80.0
3213,Victor Villarreal,0.0,0.0,1.0,"USA, California, Riverside",welter,145.5,146.75,0.0,1.0,0.0,0.0,0.0,0.0,male,-10.0
3214,Raymond Muratalla,9.0,0.0,0.0,"USA, California, Fontana",light,136.94444444444446,136.77777777777777,6.666666666666667,9.0,3.0,0.0,3.0,2.0,male,112.36666666666667
3215,Gabriel Muratalla,2.0,0.0,0.0,"USA, California, Fontana",super bantam,120.125,122.375,0.0,2.0,2.0,0.0,0.0,0.0,male,20.0
3216,Israel Luna,2.0,0.0,0.0,"USA, California, Fontana",super bantam,119.125,120.5,0.0,2.0,0.0,0.0,1.0,1.0,male,20.0
3217,Chris Arreola,38.0,1.0,6.0,"USA, California, Escondido",heavy,237.10638297872342,,0.0,45.0,0.0,0.0,0.0,0.0,male,325.0
3218,Alberto Guevara,27.0,0.0,5.0,"USA, California, El Cajon",feather,,,0.0,32.0,,,,,male,220.0
3219,Gabriel Hernandez,10.0,0.0,1.0,"USA, California, El Cajon",heavy,185.27272727272728,185.13636363636363,8.181818181818182,11.0,4.0,0.0,3.0,1.0,male,98.18181818181819
3220,Juan Cisneros,0.0,1.0,0.0,"USA, California, Lake Elsinore",light heavy,170.0,166.75,0.0,1.0,0.0,0.0,0.0,0.0,male,5.0
3221,Rafael Ramon Ramirez,21.0,2.0,5.0,"USA, California, Spring Valley",super welter,,,0.0,28.0,,,,,male,170.0
3222,Jorge Porras,0.0,1.0,3.0,"USA, California, Fallbrook",super bantam,122.5625,122.375,0.0,4.0,0.0,0.0,0.0,0.0,male,-25.0
3223,Jonathan Espino,2.0,0.0,5.0,"USA, California, San Marcos",welter,148.17857142857142,148.71428571428572,2.142857142857143,7.0,1.0,0.0,1.0,0.0,male,-14.732142857142858
3224,Joshua David Rivera,6.0,0.0,0.0,"USA, California, La Mesa",welter,146.29166666666666,146.04166666666666,12.5,6.0,2.0,0.0,1.0,3.0,male,72.5
3225,Ryan Newman,1.0,0.0,0.0,"USA, California, La Mesa",light heavy,176.75,176.75,0.0,1.0,0.0,0.0,0.0,0.0,male,10.0
3226,Arnoldo Lara,0.0,1.0,0.0,"USA, California, Mira Loma",bantam,118.0,116.75,0.0,1.0,0.0,0.0,0.0,0.0,male,5.0
3227,Donnis Reed,3.0,0.0,4.0,"USA, California, Lemon Grove",super welter,154.96428571428572,154.75,8.571428571428571,7.0,0.0,0.0,2.0,1.0,male,-1.4285714285714288
3228,Sebastian Estrada,1.0,0.0,0.0,"USA, California, Mira Loma",super light,,,0.0,1.0,0.0,0.0,0.0,0.0,male,10.0
3229,Ruben Vazquez,1.0,0.0,0.0,"USA, California, Mira Loma",bantam,,,0.0,1.0,0.0,0.0,0.0,1.0,male,10.0
3230,Luis Feliciano,13.0,0.0,0.0,"USA, California, Rancho Cucamonga",super light,,,0.0,13.0,,,,,male,130.0
