,clean_outcome,date,division,gender+division,global_id,judge1boxer,judge1opp,judge2boxer,judge2opp,judge3boxer,judge3opp,meta,name,opp_draw,opp_last6,opp_loss,opp_weight,opp_win,opposition,rating,rounds1,rounds2,sex,weight,Draw,Loss KO,Loss Other,Win KO,Win Other,fight_count,judge1avg,judge2avg,judge3avg,judge1againstavg,judge2againstavg,judge3againstavg,avgpts,avgptsagainst,KO ratio,KnockedOut ratio,opp_fight_count,opp_lossKO,opp_lossOther,opp_winKO,opp_winOther,opp_avgpts,opp_avgptsagainst,opp_KO ratio,opp_KnockedOut ratio,opp_meta,weightratio,age,height,rating1,rating2,bmi,opp_age,opp_height,opp_bmi,age_ratio,height_ratio,bmi_ratio,Jab accuracy,Power punch accuracy,Total punch accuracy,Avg Jabs landed,Avg Power punches landed,Avg Total punches landed,% of Power punches landed against,% of Jabs landed against,% of Total punches landed against,Avg Jabs landed against,Avg Power punches landed against,Avg Total punches landed against,oppjabaccuracy,opppoweraccuracy,opptotalaccuracy,oppavgjabslanded,oppavgpowerlanded,oppavgtotallanded,opppercpowerlandedagainst,opppercejabslandedagainst,oppperctotallandedagainst,oppavgjabsagainst,oppavgpowerlandedagainst,oppavgtotalagainst,last6
18414,loss,2018-06-22,super fly,male super fly,841170,0,0,0,0,0,0,,Nicholas Jackson,0.0,50.0,0.0,125.0,5.0,Armando Frausto,0 ,1,4,male,120,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,0.125,0.625,0.25,39.625,37.958333333333336,0.078125,0.0,,0.96,29,175,0.52,0.53,0.6857142857142857,27.0,170.0,0.7352941176470589,1.0740740740740742,1.0294117647058822,0.9325714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
18417,draw,2018-11-09,welter,male welter,857316,38,38,38,38,37,39,,Dezmon Wise,0.0,0.0,0.0,147.0,0.0,Antonyo Kincade,0 ,4,4,male,147,0.5,0.5,0.0,0.0,0.0,2,33.0,33.0,33.0,33.0,33.5,33.0,77.0,77.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,89.0,88.33333333333333,0.0,0.0,,1.0,23,175,0.17000000000000004,0.13,0.84,29.0,185.0,0.7945945945945946,0.7931034482758621,0.9459459459459459,1.0571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
18419,loss,2019-02-09,light heavy,male light heavy,868608,0,0,0,0,0,0,,Dominique Moore,0.0,0.0,0.0,173.0,0.0,Sean Hemphill,0 ,1,4,male,175,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,53.666666666666664,49.55555555555556,0.05555555555555555,0.0,,1.0115606936416186,28,175,0.16000000000000006,0.15000000000000002,1.0,24.0,175.0,0.9885714285714285,1.1666666666666667,1.0,1.0115606936416186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18420,loss,2019-07-13,light,male light,882165,0,0,0,0,0,0,,Andre Murray,0.0,20.0,0.0,133.0,2.0,Raul Manrique Jr,0 ,2,4,male,134,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3,24.333333333333332,24.333333333333332,24.333333333333332,26.333333333333332,26.0,26.333333333333332,56.77777777777777,61.11111111111111,0.0,0.1111111111111111,5.0,0.0,0.0,0.6,0.2,35.800000000000004,35.13333333333333,0.12,0.0,,1.0075187969924813,21,173,0.18999999999999995,0.18999999999999995,0.7745664739884393,20.0,175.0,0.76,1.05,0.9885714285714285,1.0191664131426832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
18423,loss,2019-07-13,light,male light,885298,0,0,0,0,0,0,,Anthony Smith,0.0,20.0,0.0,135.75,2.0,Juan Antonio Velazquez,0 ,1,4,male,132,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,,0.9723756906077348,21,173,0.18999999999999995,0.18999999999999995,0.7630057803468208,18.0,180.0,0.7541666666666667,1.1666666666666667,0.9611111111111111,1.0117203717305912,22.3,33.33,27.17,33.0,39.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
18424,loss,2019-07-13,middle,male middle,885513,0,0,0,0,0,0,,Darrell Johns,0.0,30.0,0.0,159.25,3.0,Ivan Vazquez,0 ,1,4,male,158,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.75,0.25,0.0,0.0,0.1875,0.0,,0.9921507064364207,19,175,0.17000000000000004,0.16000000000000006,0.9028571428571428,25.0,183.0,0.8702185792349727,0.76,0.9562841530054644,1.0375061673020856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18425,loss,2019-10-10,middle,male middle,901109,0,0,0,0,0,0,,Don Corey Bell,0.0,0.0,0.0,159.25,0.0,Billy Lamaine Addison,0 ,1,4,male,156,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.9795918367346939,29,175,0.17000000000000004,0.16000000000000006,0.8914285714285715,34.0,180.0,0.8847222222222222,0.8529411764705882,0.9722222222222222,1.0075801749271138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18426,loss,2008-01-23,super feather,male super feather,441932,0,0,0,0,0,0,,Philip Adyaka,0.0,0.0,0.0,115.5,0.0,Ricardo Hernandez,0 ,3,4,male,118,0.0,0.38095238095238093,0.2857142857142857,0.19047619047619047,0.14285714285714285,21,14.857142857142858,14.80952380952381,14.80952380952381,14.80952380952381,14.904761904761905,15.0,34.60317460317461,34.714285714285715,0.009070294784580499,0.018140589569160998,,,,,,,,,,,1.0216450216450217,36,175,0.48,0.4,0.6742857142857143,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,15.0
18447,win,2018-06-23,cruiser,male cruiser,838943,0,0,0,0,0,0,,Joseph Carriker,0.0,-30.0,12.0,196.0,1.0,Marvin Babe,0 ,2,4,male,198,0.25,0.0,0.0,0.5,0.25,4,9.5,9.5,9.25,9.5,9.5,9.75,22.083333333333332,22.25,0.125,0.0,,,,,,,,,,,1.010204081632653,29,175,0.62,0.63,1.1314285714285715,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0
18451,loss,2019-06-15,,female nan,884010,0,0,0,0,0,0,,Trinae Porter,0.0,20.0,0.0,150.75,2.0,Leslie Pope,0 ,1,4,female,141,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,,0.9353233830845771,22,173,0.52,0.53,0.815028901734104,35.0,175.0,0.8614285714285714,0.6285714285714286,0.9885714285714285,0.94613637017226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18452,loss,2019-09-21,super welter,male super welter,898569,36,40,43,60,37,39,,Brandon Santana,2.0,-5.0,7.0,154.25,1.0,Drake Heitfield,0 ,4,4,male,154,0.0,0.0,1.0,0.0,0.0,1,36.0,43.0,37.0,40.0,60.0,39.0,91.33333333333333,113.0,0.0,0.0,12.0,0.5833333333333334,0.08333333333333333,0.0,0.16666666666666666,42.55555555555556,40.97222222222223,0.0,0.04861111111111111,,0.9983792544570502,33,175,0.17000000000000004,0.14,0.88,27.0,175.0,0.8814285714285715,1.2222222222222223,1.0,0.9983792544570502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18453,win,2015-09-12,welter,male welter,727997,0,0,0,0,0,0,,Celso Ramirez,0.0,0.0,0.0,158.0,0.0,Alex Wiggs,0 ,1,4,male,148,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,9,6.333333333333333,6.444444444444445,6.333333333333333,6.333333333333333,6.222222222222222,6.333333333333333,14.88888888888889,14.666666666666666,0.08641975308641975,0.012345679012345678,,,,,,,,,,,0.9367088607594937,22,175,0.5900000000000001,0.5800000000000001,0.8457142857142858,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,45.0
18462,win,2009-01-10,light,male light,482652,40,36,40,36,40,36,,Ismail Muwendo,0.0,-5.0,1.0,,0.0,Friday Mugoya,0 ,4,4,male,0,0.0,0.0,0.045454545454545456,0.5,0.45454545454545453,22,26.59090909090909,26.727272727272727,26.772727272727273,25.045454545454547,24.90909090909091,24.863636363636363,62.242424242424235,58.24242424242424,0.022727272727272728,0.0,,,,,,,,,,,,31,173,0.92,0.92,0.0,,,,,,,24.48,43.87,34.62,82.0,161.0,243.0,40.9,20.8,33.33,78.0,254.0,332.0,,,,,,,,,,,,,45.0
18484,win,2015-11-21,super welter,male super welter,736720,0,0,0,0,0,0,,Ve Shawn Owens,0.0,-30.0,16.0,154.0,3.0,Omar Avelar,0 ,2,4,male,150,0.0,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.07692307692307693,13,11.538461538461538,11.76923076923077,11.923076923076923,11.76923076923077,11.76923076923077,11.384615384615385,27.28205128205128,27.333333333333336,0.0591715976331361,0.00591715976331361,,,,,,,,,,,0.974025974025974,28,178,0.86,0.84,0.8426966292134831,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,45.0
18497,win,2019-08-31,light heavy,male light heavy,852450,0,0,0,0,0,0,,David Morrell,0.0,-15.0,6.0,170.25,2.0,Yendris Rodriguez Valdez,0 ,1,6,male,171,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,7.0,7.2592592592592595,0.024691358024691357,0.07407407407407407,,1.0044052863436124,21,185,0.84,0.0,0.9243243243243243,30.0,178.0,0.9564606741573034,0.7,1.0393258426966292,0.9664007619954756,10.53,36.54,29.58,2.0,19.0,21.0,28.57,0.0,11.11,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18499,win,2017-09-16,super feather,male super feather,810009,40,36,39,37,40,36,,Giezwa Pierre Hobbs,0.0,10.0,0.0,125.0,1.0,Anteneh Kidanwold,0 ,4,4,male,125,0.0,0.0,0.0,0.0,1.0,6,40.0,39.5,40.0,35.833333333333336,36.333333333333336,35.666666666666664,92.83333333333333,84.05555555555556,0.0,0.0,,,,,,,,,,,1.0,27,170,0.6699999999999999,0.61,0.7352941176470589,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,40.0
18505,win,2018-03-09,feather,male feather,824992,0,0,0,0,0,0,,Marlin Sims,0.0,-15.0,13.0,139.0,4.0,Jeff Farmer,0 ,3,4,male,136,0.0,0.0,0.0,0.5,0.5,6,13.0,13.166666666666666,13.166666666666666,12.333333333333334,12.166666666666666,12.166666666666666,30.555555555555554,28.555555555555557,0.08333333333333333,0.0,22.0,0.3181818181818182,0.5,0.045454545454545456,0.13636363636363635,36.90909090909091,39.121212121212125,0.002066115702479339,0.014462809917355372,,0.9784172661870504,27,178,0.5700000000000001,0.56,0.7640449438202247,39.0,170.0,0.8176470588235294,0.6923076923076923,1.0470588235294118,0.9344434564707784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18511,loss,2019-08-08,super light,male super light,872560,40,37,40,36,39,37,,Michael Jokondo,0.0,0.0,0.0,129.25,0.0,Lloyd McKinney,0 ,4,4,male,128,0.0,0.0,0.5,0.0,0.5,2,39.5,39.0,39.5,37.0,37.0,36.5,91.66666666666667,86.16666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.33333333333333,93.0,0.0,0.0,,0.9903288201160542,27,173,0.18000000000000005,0.0,0.7398843930635838,32.0,173.0,0.7471098265895953,0.84375,1.0,0.9903288201160542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18513,loss,2019-10-11,heavy,male heavy,899891,0,0,0,0,0,0,,Phillip Latu,0.0,0.0,0.0,275.25,0.0,Colin Sangster,0 ,2,4,male,227,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.8247048138056312,28,188,0.18999999999999995,0.17000000000000004,1.2074468085106382,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
18514,win,2017-01-07,welter,male welter,782454,0,0,0,0,0,0,,Uriel Lara,2.0,-15.0,13.0,155.0,1.0,Fred Thomas,0 ,2,4,male,151,0.0,0.0,0.0,0.5,0.5,4,19.75,19.75,20.0,18.25,18.25,18.0,46.166666666666664,42.5,0.125,0.0,21.0,0.5714285714285714,0.2857142857142857,0.0,0.047619047619047616,16.73015873015873,16.936507936507937,0.0,0.027210884353741496,,0.9741935483870968,22,178,0.6,0.5800000000000001,0.848314606741573,42.0,168.0,0.9226190476190477,0.5238095238095238,1.0595238095238095,0.9194635737586081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
18518,loss,2019-10-11,light,male light,898448,0,0,0,0,0,0,,Jesse Wannemacher,0.0,-15.0,6.0,140.25,1.0,Mark Slyter,0 ,1,4,male,141,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,28.88888888888889,29.851851851851855,0.012345679012345678,0.04938271604938271,,1.0053475935828877,32,178,0.18999999999999995,0.18999999999999995,0.7921348314606742,28.0,175.0,0.8014285714285714,1.1428571428571428,1.0171428571428571,0.9884035330168841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18519,loss,2014-03-01,heavy,male heavy,676137,0,0,0,0,0,0,,Dwight Gipson,0.0,0.0,0.0,223.5,0.0,Antonio Mignella,0 ,2,4,male,240,0.0,0.6,0.1,0.2,0.1,10,10.2,9.9,10.2,10.6,10.9,10.6,23.5,25.03333333333333,0.02,0.06,,,,,,,,,,,1.0738255033557047,29,175,0.27,0.25,1.3714285714285714,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0
18529,win,2010-10-28,cruiser,male cruiser,547193,0,0,0,0,0,0,,Al Sands,0.0,0.0,0.0,187.75,0.0,Dustin Block,0 ,1,4,male,193,0.04,0.16,0.0,0.68,0.12,25,7.64,7.64,7.68,7.48,7.48,7.44,17.84,17.44,0.027200000000000002,0.0064,,,,,,,,,,,1.0279627163781624,32,188,0.91,0.96,1.0265957446808511,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,60.0
18554,win,2013-10-19,super light,male super light,663909,0,0,0,0,0,0,,Markus Morris,0.0,0.0,0.0,139.75,0.0,Kou Lee,0 ,4,4,male,139,0.0,0.125,0.1875,0.375,0.3125,16,14.5,14.3125,14.3125,13.875,14.0625,14.0625,33.583333333333336,32.625,0.0234375,0.0078125,,,,,,,,,,,0.9946332737030411,29,183,0.72,0.7,0.7595628415300546,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,30.0
18570,win,2016-01-22,heavy,male heavy,741536,0,0,0,0,0,0,,Ryan Watson,0.0,-10.0,2.0,197.5,0.0,Matt Foster,0 ,2,4,male,197,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,7,20.571428571428573,20.571428571428573,20.571428571428573,20.142857142857142,20.0,20.142857142857142,48.0,46.857142857142854,0.04081632653061224,0.0,,,,,,,,,,,0.9974683544303797,26,188,0.63,0.63,1.047872340425532,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,30.0
18577,win,2019-08-08,feather,male feather,865240,0,0,0,0,0,0,,Jesse Walters,0.0,-15.0,5.0,132.5,1.0,Mark Slyter,0 ,2,4,male,129,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,28.88888888888889,29.851851851851855,0.012345679012345678,0.04938271604938271,,0.9735849056603774,18,173,0.51,0.5,0.7456647398843931,28.0,175.0,0.7571428571428571,0.6428571428571429,0.9885714285714285,0.9848402224888211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18579,win,2018-09-29,middle,male middle,838210,39,37,40,36,39,37,,Danny Huffman,2.0,-15.0,15.0,153.0,1.0,Fred Thomas,0 ,4,4,male,153,0.25,0.0,0.0,0.25,0.5,4,29.0,29.5,29.0,28.0,27.5,28.0,68.16666666666667,64.83333333333333,0.0625,0.0,21.0,0.5714285714285714,0.2857142857142857,0.0,0.047619047619047616,16.73015873015873,16.936507936507937,0.0,0.027210884353741496,,1.0,22,183,0.44,0.47,0.8360655737704918,42.0,168.0,0.9107142857142857,0.5238095238095238,1.0892857142857142,0.9180327868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
18583,win,2019-10-11,middle,female middle,868853,0,0,0,0,0,0,,Amy Lemenager,1.0,0.0,1.0,169.5,0.0,Kayla Brady,0 ,2,4,female,165,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,,0.9734513274336283,21,175,0.52,0.53,0.9428571428571428,29.0,175.0,0.9685714285714285,0.7241379310344828,1.0,0.9734513274336284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18584,win,2008-02-21,cruiser,male cruiser,482371,0,0,0,0,0,0,,Mario Munoz,0.0,-20.0,4.0,206.0,0.0,Eric Crittendon,0 ,3,4,male,209,0.047619047619047616,0.0,0.2857142857142857,0.09523809523809523,0.5714285714285714,21,24.571428571428573,24.857142857142858,24.714285714285715,24.19047619047619,23.952380952380953,24.047619047619047,57.66666666666667,56.15873015873015,0.0045351473922902496,0.0,,,,,,,,,,,1.0145631067961165,42,175,0.7,0.7,1.1942857142857144,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,30.0
18605,draw,2011-10-15,heavy,male heavy,591190,0,0,0,0,0,0,,Nick Guivas,0.0,-5.0,3.0,,1.0,Ricky Thompson,0 ,4,4,male,0,0.1111111111111111,0.2222222222222222,0.14814814814814814,0.3333333333333333,0.18518518518518517,27,13.333333333333334,13.407407407407407,13.333333333333334,13.851851851851851,13.777777777777779,13.925925925925926,31.185185185185183,32.27160493827161,0.012345679012345678,0.008230452674897118,12.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,20.97222222222222,22.944444444444443,0.006944444444444444,0.027777777777777776,,,41,184,0.6599999999999999,0.6599999999999999,0.0,38.0,178.0,,1.0789473684210527,1.0337078651685394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
18632,win,2016-08-13,heavy,male heavy,770658,40,36,40,36,40,36,,Wayman Carter,0.0,15.0,4.0,293.25,4.0,Thomas Jones,0 ,4,4,male,213,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,9,21.555555555555557,21.666666666666668,21.444444444444443,20.333333333333332,20.22222222222222,20.444444444444443,50.370370370370374,47.370370370370374,0.0,0.04938271604938271,13.0,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.23076923076923078,26.076923076923077,28.307692307692307,0.01183431952662722,0.01775147928994083,,0.7263427109974424,41,193,0.5700000000000001,0.5700000000000001,1.1036269430051813,29.0,188.0,1.559840425531915,1.4137931034482758,1.0265957446808511,0.7075255423187522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18641,win,2017-09-09,super light,female super light,812437,39,37,40,36,40,36,,Bryanna Fissori,0.0,0.0,0.0,139.25,0.0,Julie Murray,0 ,4,4,female,139,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,25.666666666666668,26.0,26.0,25.0,24.666666666666668,24.666666666666668,60.333333333333336,57.88888888888889,0.1111111111111111,0.0,,,,,,,,,,,0.9982046678635548,34,175,0.52,0.53,0.7942857142857143,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0
18644,draw,2017-06-17,welter,male welter,801327,0,0,0,0,0,0,,Brian Clements,0.0,-15.0,9.0,148.0,1.0,Bryan Montalvo,0 ,4,4,male,144,0.2,0.2,0.6,0.0,0.0,5,21.8,22.0,22.0,23.6,23.4,23.4,51.13333333333333,54.8,0.0,0.04,,,,,,,,,,,0.972972972972973,31,175,0.27,0.25,0.8228571428571428,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-10.0
18649,draw,2017-09-09,welter,male welter,812439,38,38,37,39,38,38,,Drake Heitfield,0.0,10.0,0.0,140.75,1.0,Jacob Thrall,0 ,4,4,male,140,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.0,0.16666666666666666,12,17.583333333333332,19.166666666666668,17.416666666666668,17.25,17.916666666666668,17.416666666666668,42.55555555555556,40.97222222222223,0.0,0.04861111111111111,,,,,,,,,,,0.9946714031971581,27,175,0.27,0.24,0.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-10.0
18661,win,2017-09-09,heavy,male heavy,812434,0,0,0,0,0,0,,Lawrence Subelka,0.0,-10.0,2.0,212.0,0.0,Jesse Smith,0 ,3,4,male,217,0.0,0.0,0.5,0.5,0.0,2,17.5,17.5,18.0,20.0,20.0,19.5,41.0,46.5,0.25,0.0,4.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0625,0.1875,,1.0235849056603774,35,175,0.30000000000000004,0.27,1.24,28.0,175.0,1.2114285714285715,1.25,1.0,1.0235849056603772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18663,win,2017-09-09,middle,male middle,812435,0,0,0,0,0,0,,Trevor Lavin,0.0,0.0,0.0,159.25,0.0,James Cody,0 ,1,4,male,158,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,12.666666666666666,13.0,12.0,12.666666666666666,12.333333333333334,13.333333333333334,29.666666666666664,29.444444444444443,0.1111111111111111,0.1111111111111111,,,,,,,,,,,0.9921507064364207,28,175,0.23,0.23,0.9028571428571428,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
18666,win,2017-04-22,super welter,male super welter,795855,0,0,0,0,0,0,,Lucas Kennedy,0.0,-30.0,13.0,153.0,0.0,Ray Collins,0 ,1,4,male,158,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,1.0326797385620916,38,175,0.23,0.21,0.9028571428571428,37.0,175.0,0.8742857142857143,1.027027027027027,1.0,1.0326797385620914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18669,win,2019-04-26,middle,male middle,877363,28,28,29,28,27,29,,Brant Moore,1.0,5.0,0.0,160.0,0.0,Dezmon Wise,0 ,4,4,male,160,0.0,0.0,0.0,0.0,1.0,1,28.0,29.0,27.0,28.0,28.0,29.0,66.0,65.66666666666667,0.0,0.0,2.0,0.5,0.0,0.0,0.0,77.0,77.5,0.0,0.25,,1.0,25,175,0.30000000000000004,0.31000000000000005,0.9142857142857143,23.0,175.0,0.9142857142857143,1.0869565217391304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
