,miles,location,name,sex,w,l,d,division,from,to,players_links,id
2022,1002,"USA, Missouri, Kansas City",Brian Imes,male,1,5,1,heavy,2013,2018,https://boxrec.com/en/proboxer/666282,666282
2023,1002,"USA, Missouri, Kansas City",Demetrius Walker,male,8,29,2,super middle,2010,2019,https://boxrec.com/en/proboxer/532877,532877
2024,1002,"USA, Kansas, Kansas City",Misael Reyes,male,1,3,0,super bantam,2018,2019,https://boxrec.com/en/proboxer/845031,845031
2025,1002,"USA, Missouri, Kansas City",Leslie Pope,female,3,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/864063,864063
2026,1002,"USA, Missouri, Kansas City",Jacob Akin,male,2,6,2,welter,2012,2019,https://boxrec.com/en/proboxer/604266,604266
2027,1002,"USA, Missouri, Kansas City",Edward Guinn,male,3,4,0,welter,2016,2018,https://boxrec.com/en/proboxer/783526,783526
2028,1002,"USA, Missouri, Kansas City",Tevin Moore,male,1,0,0,,2019,2019,https://boxrec.com/en/proboxer/860322,860322
2029,1002,"USA, Missouri, Kansas City",Preston King,male,4,11,0,heavy,2014,2019,https://boxrec.com/en/proboxer/700326,700326
2030,1002,"USA, Missouri, Kansas City",Tyjuan Townsend,male,1,1,2,light,2017,2019,https://boxrec.com/en/proboxer/799741,799741
2031,1002,"USA, Kansas, Kansas City",Kyleb Collins,male,0,1,1,super middle,2018,2019,https://boxrec.com/en/proboxer/838158,838158
2032,1002,"USA, Missouri, Kansas City",Ray Collins,male,0,15,0,super middle,2005,2019,https://boxrec.com/en/proboxer/346859,346859
2033,1002,"USA, Missouri, Kansas City",Lewis Matthews,male,0,3,0,super middle,2010,2019,https://boxrec.com/en/proboxer/564571,564571
2034,1002,"USA, Missouri, Kansas City",Tatiana Williams,female,0,3,0,bantam,2019,2019,https://boxrec.com/en/proboxer/864555,864555
2035,1002,"USA, Missouri, Kansas City",John White,male,0,1,0,super welter,2019,2019,https://boxrec.com/en/proboxer/864557,864557
2036,1002,"USA, Missouri, Kansas City",Shania Ward,female,0,3,0,fly,2019,2019,https://boxrec.com/en/proboxer/875837,875837
2037,1002,"USA, Kansas, Kansas City",Kynndale Prather,male,0,3,0,super middle,2019,2019,https://boxrec.com/en/proboxer/887048,887048
2038,1002,"USA, Kansas, Kansas City",Horacio Escobar,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/898570,898570
2039,1003,"USA, Iowa, Webster City",Roberto Negrete,male,1,0,0,,2019,2019,https://boxrec.com/en/proboxer/860831,860831
2040,1003,"USA, Louisiana, Opelousas",Kevin Porter,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/883420,883420
2041,1005,"USA, Missouri, Riverside",Steven Pulluaim,male,5,2,0,welter,2018,2019,https://boxrec.com/en/proboxer/838155,838155
2042,1007,"USA, Kansas, Overland Park",Kendrick Latchman,male,1,9,1,light,2014,2019,https://boxrec.com/en/proboxer/689927,689927
2043,1007,"USA, Kansas, Overland Park",Jeff Crowe,male,0,4,0,super light,2015,2019,https://boxrec.com/en/proboxer/740216,740216
2044,1008,"USA, Missouri, Seneca",Jesse Cook,male,18,1,2,super welter,2011,2019,https://boxrec.com/en/proboxer/582617,582617
2045,1008,"USA, Kansas, Fort Scott",Henry Lindsay,male,1,1,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/858930,858930
2046,1008,"USA, Louisiana, New Iberia",Kayla Williams,female,0,3,1,super middle,2017,2019,https://boxrec.com/en/proboxer/814975,814975
2047,1009,"USA, Kansas, Shawnee",James McKenzie Morrison,male,17,0,2,heavy,2014,2019,https://boxrec.com/en/proboxer/699496,699496
2048,1010,"USA, Wisconsin, River Falls",Gavino Guaman,male,5,4,0,feather,2016,2019,https://boxrec.com/en/proboxer/747432,747432
2049,1011,"USA, Louisiana, Lafayette",Kaylyn Alfred,male,4,2,1,super light,2016,2019,https://boxrec.com/en/proboxer/746002,746002
2050,1011,"USA, Louisiana, Lafayette",Keithlan Franklin,male,4,2,1,super bantam,2015,2019,https://boxrec.com/en/proboxer/705272,705272
2051,1011,"USA, Louisiana, Lafayette",Gentry Foreman,male,2,0,0,light,2017,2019,https://boxrec.com/en/proboxer/805844,805844
2052,1011,"USA, Louisiana, Lafayette",Quincy Bernard,male,1,0,0,feather,2019,2019,https://boxrec.com/en/proboxer/883082,883082
2053,1011,"USA, Louisiana, Lafayette",Nicholas Boudreaux,male,1,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/881347,881347
2054,1011,"USA, Louisiana, Lafayette",Jamie Chester,male,0,5,0,light,2017,2019,https://boxrec.com/en/proboxer/803354,803354
2055,1011,"USA, Louisiana, Broussard",Justin Cowart,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/865234,865234
2056,1012,"USA, Arkansas, Fort Smith",Marcus Briggs,male,1,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/878630,878630
2057,1017,"USA, Louisiana, Mamou",Brandon Arvie,male,4,2,0,light,2017,2019,https://boxrec.com/en/proboxer/802430,802430
2058,1017,"USA, Kansas, Paola",Clayton Brown,male,0,2,0,super welter,2017,2018,https://boxrec.com/en/proboxer/820931,820931
2059,1020,"USA, Missouri, Saint Joseph",Donny McCrary,male,24,13,2,light heavy,2003,2019,https://boxrec.com/en/proboxer/196732,196732
2060,1020,"USA, Missouri, Saint Joseph",Colby Courter,male,13,15,0,super middle,2012,2019,https://boxrec.com/en/proboxer/615974,615974
2061,1020,"USA, Missouri, Saint Joseph",Byron Polley,male,30,24,2,heavy,1999,2019,https://boxrec.com/en/proboxer/27523,27523
2062,1020,"USA, Missouri, Saint Joseph",Dakota Polley,male,5,3,0,super light,2016,2019,https://boxrec.com/en/proboxer/755809,755809
2063,1020,"USA, Missouri, Saint Joseph",Andre Wilson,male,15,15,1,super feather,2006,2019,https://boxrec.com/en/proboxer/340881,340881
2064,1020,"USA, Missouri, Saint Joseph",Ashleigh Curry,female,8,13,4,middle,2009,2019,https://boxrec.com/en/proboxer/495688,495688
2065,1020,"USA, Missouri, Saint Joseph",Danielle Bennett,female,1,0,0,bantam,2019,2019,https://boxrec.com/en/proboxer/903256,903256
2066,1020,"USA, Missouri, Saint Joseph",Benjamin Zelfer,male,3,7,0,welter,2013,2019,https://boxrec.com/en/proboxer/661040,661040
2067,1020,"USA, Missouri, Saint Joseph",Jeremy Parks,male,6,26,3,light heavy,2005,2019,https://boxrec.com/en/proboxer/311274,311274
2068,1020,"USA, Missouri, Saint Joseph",Thomas Allen,male,4,25,1,super welter,2013,2019,https://boxrec.com/en/proboxer/649554,649554
2069,1020,"USA, Missouri, Saint Joseph",Bryan Timmons,male,6,12,0,super welter,2014,2019,https://boxrec.com/en/proboxer/679222,679222
2070,1020,"USA, Missouri, Saint Joseph",Paul Harness,male,6,5,1,super middle,2009,2018,https://boxrec.com/en/proboxer/501888,501888
2071,1020,"USA, Kansas, Gardner",Mark Slyter,male,2,6,0,light,2017,2019,https://boxrec.com/en/proboxer/814339,814339
2072,1020,"USA, Missouri, Saint Joseph",Dakota Talbott,male,2,20,0,heavy,2012,2019,https://boxrec.com/en/proboxer/618306,618306
2073,1020,"USA, Missouri, Saint Joseph",Rick Reed,male,0,4,1,heavy,2015,2019,https://boxrec.com/en/proboxer/723520,723520
2074,1020,"USA, Missouri, Saint Joseph",Hector Luis Rosario,male,0,2,0,super welter,2018,2019,https://boxrec.com/en/proboxer/854154,854154
2075,1021,"USA, Kansas, Leavenworth",Aaron Ely,male,3,3,0,super feather,2015,2019,https://boxrec.com/en/proboxer/710653,710653
2076,1022,"USA, Oklahoma, Miami",Ivan Baranchyk,male,20,1,0,super light,2014,2019,https://boxrec.com/en/proboxer/700603,700603
2077,1022,"USA, Minnesota, Northfield",Vicente Alfaro Martinez,male,9,5,0,super fly,2009,2019,https://boxrec.com/en/proboxer/512605,512605
2078,1023,"USA, Louisiana, Rayne",Mason Menard,male,36,4,0,light,2007,2019,https://boxrec.com/en/proboxer/425002,425002
2079,1023,"USA, Louisiana, Rayne",Todd Manuel,male,17,17,1,super welter,2009,2018,https://boxrec.com/en/proboxer/514015,514015
2080,1024,"USA, Minnesota, Stillwater",Tyler Stokes,male,0,1,0,feather,2019,2019,https://boxrec.com/en/proboxer/900354,900354
2081,1026,"USA, Arkansas, Texarkana",Courtney Pitts,male,1,1,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/856679,856679
2082,1031,"USA, Louisiana, Shreveport",Stacy Frazier,male,16,22,0,heavy,1995,2019,https://boxrec.com/en/proboxer/25893,25893
2083,1031,"USA, Louisiana, Shreveport",Blake Franklin,male,12,12,2,welter,2007,2019,https://boxrec.com/en/proboxer/382485,382485
2084,1031,"USA, Louisiana, Shreveport",Quantavious Green,male,2,3,1,super welter,2016,2019,https://boxrec.com/en/proboxer/744250,744250
2085,1031,"USA, Louisiana, Shreveport",Phillip Lars,male,4,19,1,middle,2006,2019,https://boxrec.com/en/proboxer/361160,361160
2086,1031,"USA, Louisiana, Shreveport",Joshua Brown,male,1,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/865229,865229
2087,1031,"USA, Louisiana, Bossier City",Zach Albritton,male,1,0,0,bantam,2018,2019,https://boxrec.com/en/proboxer/857314,857314
2088,1031,"USA, Minnesota, Elk River",James Roe,male,1,8,0,heavy,2012,2018,https://boxrec.com/en/proboxer/628723,628723
2089,1031,"USA, Louisiana, Shreveport",DonCorey Bell,male,0,2,0,welter,2017,2018,https://boxrec.com/en/proboxer/814939,814939
2090,1031,"USA, Louisiana, Shreveport",Michael Traylor,male,0,2,0,middle,2007,2019,https://boxrec.com/en/proboxer/428077,428077
2091,1031,"USA, Louisiana, Shreveport",Trevion Marshall,male,0,4,0,super light,2017,2018,https://boxrec.com/en/proboxer/800525,800525
2092,1031,"USA, Louisiana, Shreveport",Nicholas Jackson,male,0,3,0,super fly,2018,2019,https://boxrec.com/en/proboxer/841170,841170
2093,1031,"USA, Louisiana, Shreveport",Dezmon Wise,male,0,1,1,welter,2018,2019,https://boxrec.com/en/proboxer/857316,857316
2094,1031,"USA, Louisiana, Shreveport",Dominique Moore,male,0,1,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/868608,868608
2095,1031,"USA, Louisiana, Shreveport",Andre Murray,male,0,3,0,light,2019,2019,https://boxrec.com/en/proboxer/882165,882165
2096,1031,"USA, Louisiana, Shreveport",Anthony Smith,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/885298,885298
2097,1031,"USA, Louisiana, Shreveport",Darrell Johns,male,0,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/885513,885513
2098,1031,"USA, Louisiana, Shreveport",Don Corey Bell,male,0,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/901109,901109
2099,1033,"USA, Minnesota, Saint Paul",Philip Adyaka,male,7,14,0,super feather,2008,2019,https://boxrec.com/en/proboxer/441932,441932
2100,1036,"USA, Oklahoma, Pryor",Joseph Carriker,male,3,0,1,cruiser,2018,2019,https://boxrec.com/en/proboxer/838943,838943
2101,1037,"USA, Kansas, Lawrence",Trinae Porter,female,0,1,0,,2019,2019,https://boxrec.com/en/proboxer/884010,884010
2102,1037,"USA, Kansas, Lawrence",Brandon Santana,male,0,1,0,super welter,2019,2019,https://boxrec.com/en/proboxer/898569,898569
2103,1039,"USA, Minnesota, Bloomington",Celso Ramirez,male,7,1,1,welter,2015,2019,https://boxrec.com/en/proboxer/727997,727997
2104,1042,"USA, Minnesota, Minneapolis",Jamal James,male,26,1,0,welter,2010,2019,https://boxrec.com/en/proboxer/534798,534798
2105,1042,"USA, Minnesota, Minneapolis",Ismail Muwendo,male,21,1,0,light,2009,2019,https://boxrec.com/en/proboxer/482652,482652
2106,1042,"USA, Minnesota, Minneapolis",Ve Shawn Owens,male,11,2,0,super welter,2015,2019,https://boxrec.com/en/proboxer/736720,736720
2107,1042,"USA, Minnesota, Minneapolis",David Morrell,male,2,0,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/852450,852450
2108,1042,"USA, Minnesota, Minneapolis",DeLorien Caraway,male,13,2,0,super light,2014,2019,https://boxrec.com/en/proboxer/673190,673190
2109,1042,"USA, Minnesota, Minneapolis",Giezwa Pierre Hobbs,male,5,0,0,super feather,2017,2019,https://boxrec.com/en/proboxer/810009,810009
2110,1042,"USA, Minnesota, Minneapolis",Marlin Sims,male,6,0,0,feather,2018,2019,https://boxrec.com/en/proboxer/824992,824992
2111,1042,"USA, Minnesota, Minneapolis",Michael Jokondo,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/872560,872560
2112,1044,"USA, Minnesota, Saint Louis Park",Phillip Latu,male,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/899891,899891
2113,1050,"USA, Minnesota, Coon Rapids",Uriel Lara,male,4,0,0,welter,2017,2019,https://boxrec.com/en/proboxer/782454,782454
2114,1050,"USA, Minnesota, Two Harbors",Jesse Wannemacher,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/898448,898448
2115,1055,"USA, Louisiana, Deridder",Dwight Gipson,male,3,7,0,heavy,2014,2019,https://boxrec.com/en/proboxer/676137,676137
2116,1057,"USA, Minnesota, Duluth",Al Sands,male,20,4,1,cruiser,2010,2019,https://boxrec.com/en/proboxer/547193,547193
2117,1057,"USA, Minnesota, Duluth",Markus Morris,male,11,5,0,super light,2013,2019,https://boxrec.com/en/proboxer/663909,663909
2118,1057,"USA, Minnesota, Duluth",Ryan Watson,male,4,1,2,heavy,2016,2019,https://boxrec.com/en/proboxer/741536,741536
2119,1057,"USA, Minnesota, Duluth",Jesse Walters,male,2,0,0,feather,2019,2019,https://boxrec.com/en/proboxer/865240,865240
2120,1057,"USA, Minnesota, Duluth",Danny Huffman,male,3,0,1,middle,2018,2019,https://boxrec.com/en/proboxer/838210,838210
2121,1057,"USA, Minnesota, Duluth",Amy Lemenager,female,1,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/868853,868853
2122,1061,"USA, Kansas, Topeka",Mario Munoz,male,14,6,1,cruiser,2008,2019,https://boxrec.com/en/proboxer/482371,482371
2123,1061,"USA, Kansas, Topeka",Nick Guivas,male,14,10,3,heavy,2011,2019,https://boxrec.com/en/proboxer/591190,591190
2124,1061,"USA, Kansas, Topeka",Wayman Carter,male,3,5,1,heavy,2016,2019,https://boxrec.com/en/proboxer/770658,770658
2125,1061,"USA, Kansas, Topeka",Miranda Adkins,female,5,0,0,light fly,2018,2019,https://boxrec.com/en/proboxer/847562,847562
2126,1061,"USA, Kansas, Topeka",Bryanna Fissori,female,2,0,1,super light,2017,2019,https://boxrec.com/en/proboxer/812437,812437
2127,1061,"USA, Kansas, Topeka",Brian Clements,male,0,4,1,welter,2017,2019,https://boxrec.com/en/proboxer/801327,801327
2128,1061,"USA, Kansas, Topeka",Drake Heitfield,male,2,8,2,welter,2017,2019,https://boxrec.com/en/proboxer/812439,812439
2129,1061,"USA, Kansas, Topeka",Lawrence Subelka,male,1,1,0,heavy,2017,2018,https://boxrec.com/en/proboxer/812434,812434
2130,1061,"USA, Kansas, Topeka",Trevor Lavin,male,1,1,1,middle,2017,2019,https://boxrec.com/en/proboxer/812435,812435
2131,1061,"USA, Kansas, Topeka",Lucas Kennedy,male,1,2,0,super welter,2017,2019,https://boxrec.com/en/proboxer/795855,795855
2132,1063,"USA, Texas, Marshall",Brant Moore,male,1,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/877363,877363
2133,1064,"USA, Kansas, Mayetta",Marcus Oliveira,male,26,5,1,cruiser,2006,2019,https://boxrec.com/en/proboxer/355008,355008
2134,1066,"USA, Minnesota, Saint Michael",Caleb Truax,male,30,4,2,super middle,2007,2019,https://boxrec.com/en/proboxer/387857,387857
2135,1072,"USA, Louisiana, Lake Charles",Christian Morris,male,0,2,0,super feather,2018,2018,https://boxrec.com/en/proboxer/805968,805968
2136,1082,"USA, Kansas, St. Marys",Gerald Thomas,male,14,2,1,welter,2009,2019,https://boxrec.com/en/proboxer/491756,491756
2137,1084,"USA, Oklahoma, Bartlesville",James Warren,male,1,1,0,light heavy,2013,2019,https://boxrec.com/en/proboxer/659253,659253
2138,1085,"USA, Texas, Longview",Dontarius Williams,male,0,3,0,super feather,2019,2019,https://boxrec.com/en/proboxer/864246,864246
2139,1085,"USA, Texas, Longview",JC Sanders,male,0,3,0,light,2019,2019,https://boxrec.com/en/proboxer/864294,864294
2140,1087,"USA, Kansas, Emporia",Chukka Willis,male,4,14,0,super welter,2014,2019,https://boxrec.com/en/proboxer/688227,688227
2141,1089,"USA, Nebraska, Bellevue",Abel Soriano,male,10,0,0,super bantam,2015,2019,https://boxrec.com/en/proboxer/741160,741160
2142,1090,"USA, Nebraska, Omaha",Terence Crawford,male,35,0,0,welter,2008,2019,https://boxrec.com/en/proboxer/447121,447121
2143,1090,"USA, Oklahoma, Tulsa",Allan Green,male,33,6,0,cruiser,2002,2019,https://boxrec.com/en/proboxer/149791,149791
2144,1090,"USA, Nebraska, Omaha",Steven Nelson,male,15,0,0,light heavy,2016,2019,https://boxrec.com/en/proboxer/745618,745618
2145,1090,"USA, Oklahoma, Tulsa",Trey Lippe,male,16,0,0,heavy,2014,2019,https://boxrec.com/en/proboxer/678288,678288
2146,1090,"USA, Oklahoma, Tulsa",Osbaldo Camacho Gonzales,male,6,6,0,middle,2014,2019,https://boxrec.com/en/proboxer/743107,743107
2147,1090,"USA, Nebraska, Omaha",Kevin Nauden,male,2,2,0,super light,2005,2019,https://boxrec.com/en/proboxer/329437,329437
2148,1090,"USA, Oklahoma, Tulsa",Ronald Beasley,male,0,1,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/864471,864471
2149,1090,"USA, Nebraska, Omaha",Carlos Trinidad,male,0,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/871322,871322
2150,1095,"USA, Oklahoma, Okmulgee",Nick Jones,male,7,2,0,heavy,2015,2018,https://boxrec.com/en/proboxer/720981,720981
2151,1095,"USA, Oklahoma, Okmulgee",Vincent Baccus,male,4,0,1,light heavy,2017,2019,https://boxrec.com/en/proboxer/809914,809914
2152,1095,"USA, Texas, Kilgore",Ariel Juarez,male,2,1,0,middle,2018,2019,https://boxrec.com/en/proboxer/856178,856178
2153,1095,"USA, Minnesota",Leo Medel,male,1,0,0,super middle,2019,2019,https://boxrec.com/en/proboxer/860820,860820
2154,1098,"USA, Oklahoma, Sapulpa",Lee Broom,male,4,2,0,cruiser,2011,2019,https://boxrec.com/en/proboxer/574330,574330
2155,1100,"USA, Minnesota, Saint Cloud",Joe James,male,6,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/839956,839956
2156,1105,"USA, Oklahoma, Earlsboro",Zachariah Kelley,male,5,24,1,light heavy,2011,2019,https://boxrec.com/en/proboxer/589262,589262
2157,1119,"USA, Texas, Tyler",Kenneth Taylor,male,10,1,2,super feather,2016,2019,https://boxrec.com/en/proboxer/768982,768982
2158,1119,"USA, Texas, Tyler",Jamarcus Warren,male,2,1,1,super middle,2018,2019,https://boxrec.com/en/proboxer/849575,849575
2159,1119,"USA, Texas, Tyler",David Bravo,male,3,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/857205,857205
2160,1119,"USA, Texas, Tyler",Joshlune Jackson,male,1,3,0,super light,2016,2019,https://boxrec.com/en/proboxer/770764,770764
2161,1119,"USA, Texas, Tyler",Antonyo Kincade,male,0,0,1,welter,2018,2018,https://boxrec.com/en/proboxer/856332,856332
2162,1120,"USA, Texas, Port Arthur",Jaren Jones,male,0,1,0,super middle,2018,2018,https://boxrec.com/en/proboxer/827106,827106
2163,1121,"USA, Texas, Nederland",Joel Scott,male,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/865689,865689
2164,1136,"USA, Kansas, Winfield",Juan Hollingworth,male,1,1,1,light heavy,2017,2019,https://boxrec.com/en/proboxer/792059,792059
2165,1138,"USA, Oklahoma, Seminole",Raymond Bighead,male,0,2,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/788338,788338
2166,1141,"USA, Kansas, Andover",Jeremiah Page,male,3,7,0,light heavy,2014,2019,https://boxrec.com/en/proboxer/698671,698671
2167,1149,"USA, Oklahoma, Stillwater",Victor Gonzalez,male,0,1,0,super feather,2019,2019,https://boxrec.com/en/proboxer/869890,869890
2168,1150,"USA, Oklahoma, Carney",Bo Gibbs Jr,male,22,2,0,super middle,2011,2019,https://boxrec.com/en/proboxer/573236,573236
2169,1151,"USA, Oklahoma, Shawnee",Dennis Knifechief,male,12,11,1,super welter,2012,2019,https://boxrec.com/en/proboxer/596648,596648
2170,1151,"USA, Oklahoma, Shawnee",Jarrett Walden,male,0,2,0,welter,2018,2019,https://boxrec.com/en/proboxer/861723,861723
2171,1152,"USA, Kansas, Wichita",Nico Hernandez,male,7,0,0,fly,2017,2019,https://boxrec.com/en/proboxer/789592,789592
2172,1152,"USA, Kansas, Wichita",Immanual Thompson,male,8,0,0,light heavy,2010,2018,https://boxrec.com/en/proboxer/552261,552261
2173,1152,"USA, Kansas, Wichita",Cody Carillo,male,1,1,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/838160,838160
2174,1152,"USA, Kansas, Wichita",Robert Alexander Seyam,male,3,9,0,light heavy,2014,2019,https://boxrec.com/en/proboxer/684644,684644
